Date,Australian dollar (AUD),Botswana pula (BWP),Brazilian real (BRL),Brunei dollar (BND),Canadian dollar (CAD),Chilean peso (CLP),Chinese yuan (CNY),Colombian peso (COP),Danish krone (DKK),Euro (EUR),Indian rupee (INR),Japanese yen (JPY),Korean won (KRW),Kuwaiti dinar (KWD),Malaysian ringgit (MYR),New Zealand dollar (NZD),Norwegian krone (NOK),Omani rial (OMR),Polish zloty (PLN),Qatari riyal (QAR),Saudi Arabian riyal (SAR),Singapore dollar (SGD),South African rand (ZAR),Swedish krona (SEK),Swiss franc (CHF),Thai baht (THB),Trinidadian dollar (TTD),U.A.E. dirham (AED),U.K. pound (GBP),U.S. dollar (USD)
4-May-1994,0.7041,4.73821,1345.12,1.736,1.386,414.16499999999996,8.69545,839.14,6.455,1.18398,31.37,102.275,807.1,0.29607,2.6725,0.5753,7.159,0.3845,22486.5,3.64,3.745,1.5536,3.61,7.6279,1.4015,25.14,5.927569999999999,3.6710000000000003,1.5085,1.0
5-May-1994,0.7117,4.73821,1367.14,1.736,1.3844,414.16499999999996,8.69545,841.0,6.523,1.18398,31.37,102.275,806.55,0.29654,2.6671,0.5777,7.23,0.3845,22486.5,3.64,3.745,1.5544,3.62,7.7275,1.419,25.175,5.91605,3.6710000000000003,1.496,1.0
6-May-1994,0.7158,4.73821,1389.52,1.736,1.3833,414.16499999999996,8.69545,841.25,6.5315,1.18398,31.37,103.0,806.0,0.29698500000000005,2.6475,0.5767,7.2435,0.3845,22486.5,3.64,3.745,1.5568,3.58,7.7174,1.4208,25.21,5.92641,3.6710000000000003,1.4952,1.0
9-May-1994,0.7153,4.73821,1412.33,1.736,1.3795,414.16499999999996,8.69545,841.7,6.4875,1.18398,31.37,102.48,806.4,0.29743,2.6206,0.5779,7.1905,0.3845,22486.5,3.64,3.745,1.551,3.6,7.6675,1.4117,25.19,5.92641,3.6710000000000003,1.4958,1.0
10-May-1994,0.7197,4.73821,1435.52,1.736,1.3783,414.16499999999996,8.69545,841.27,6.5075,1.18398,31.37,103.0,808.3,0.29743,2.615,0.5792,7.218999999999999,0.3845,22486.5,3.64,3.745,1.5498,3.62,7.7065,1.4205,25.19,5.919569999999999,3.6710000000000003,1.4957,1.0
11-May-1994,0.7217,4.73821,1459.35,1.736,1.3777,414.16499999999996,8.69545,840.7,6.5489999999999995,1.18398,31.37,104.15,806.8,0.29815,2.6155,0.5812,7.2585,0.3845,22486.5,3.64,3.745,1.5567,3.64,7.7633,1.4315,25.24,5.92547,3.6710000000000003,1.4895,1.0
12-May-1994,0.7178,4.73821,1483.88,1.736,1.3805,414.16499999999996,8.69545,841.92,6.547499999999999,1.18398,31.37,104.1,806.2,0.29795,2.612,0.5814,7.25425,0.3845,22486.5,3.64,3.745,1.5528,3.645,7.77425,1.4297,25.23,5.91824,3.6710000000000003,1.4992,1.0
13-May-1994,0.7212,4.73821,1508.82,1.736,1.3783,414.16499999999996,8.69545,843.24,6.546,1.18398,31.37,104.55,805.9,0.29802,2.6075,0.5837,7.25,0.3845,22486.5,3.64,3.745,1.5533,3.65,7.77425,1.4279,25.22,5.91404,3.6710000000000003,1.4969999999999999,1.0
16-May-1994,0.7236,4.73821,1534.28,1.736,1.3755,414.16499999999996,8.69545,842.735,6.5555,1.18398,31.37,105.05,806.0,0.29809,2.6077,0.5852,7.26,0.3845,22486.5,3.64,3.745,1.551,3.66,7.7852,1.4283,25.25,5.92234,3.6710000000000003,1.5005,1.0
17-May-1994,0.7261,4.73821,1560.16,1.736,1.3788,414.16499999999996,8.69545,842.23,6.544,1.18398,31.37,104.7,806.3,0.29809,2.6175,0.5856,7.23625,0.3845,22486.5,3.64,3.745,1.5505,3.66,7.7781,1.4245,25.23,5.92669,3.6710000000000003,1.5038,1.0
18-May-1994,0.7309,4.73821,1586.48,1.736,1.3776,414.16499999999996,8.69545,842.21,6.5195,1.18398,31.37,104.45,806.25,0.29809,2.616,0.586,7.2125,0.3845,22486.5,3.64,3.745,1.5495,3.67,7.734500000000001,1.4145,25.23,5.913130000000001,3.6710000000000003,1.5052,1.0
19-May-1994,0.7283,4.73821,1613.26,1.736,1.3739,414.16499999999996,8.69545,842.83,6.4865,1.18398,31.37,103.6,806.2,0.29809,2.595,0.5865,7.1755,0.3845,22486.5,3.64,3.745,1.5403,3.67,7.6909,1.4095,25.2,5.91834,3.6710000000000003,1.5077,1.0
20-May-1994,0.7290000000000001,4.73821,1640.47,1.736,1.3765,414.16499999999996,8.69545,842.64,6.4665,1.18398,31.37,104.35,806.4,0.29809,2.5980000000000003,0.5865,7.1565,0.3845,22486.5,3.64,3.745,1.54,3.67,7.6908,1.4098,25.2,5.9164,3.6710000000000003,1.5077,1.0
23-May-1994,0.7311,4.73821,1668.15,1.736,1.3774000000000002,414.16499999999996,8.69545,842.33,6.4605,1.18398,31.37,104.15,806.5,0.29809,2.5886,0.5882,7.14875,0.3845,22486.5,3.64,3.745,1.5368,3.65,7.6989,1.40915,25.18,5.9171700000000005,3.6710000000000003,1.508,1.0
24-May-1994,0.7343,4.73821,1696.3,1.736,1.3783,414.16499999999996,8.69545,842.92,6.4545,1.18398,31.37,104.35,806.1,0.29793500000000006,2.5868,0.5882,7.141,0.3845,22486.5,3.64,3.745,1.5381,3.67,7.707000000000001,1.4085,25.195,5.91794,3.6710000000000003,1.5044,1.0
25-May-1994,0.7348,4.73821,1724.91,1.736,1.3825,414.16499999999996,8.69545,843.08,6.4745,1.18398,31.37,104.65,806.2,0.29778000000000004,2.5868,0.5882,7.1615,0.3845,22486.5,3.64,3.745,1.53605,3.67,7.7735,1.4132,25.21,5.92052,3.6710000000000003,1.506,1.0
26-May-1994,0.7331,4.73821,1754.01,1.736,1.3858,414.16499999999996,8.69545,842.22,6.437,1.18398,31.37,104.35,806.5,0.29753,2.585,0.5882,7.1195,0.3845,22486.5,3.64,3.745,1.534,3.65,7.7507,1.402,25.2,5.9239,3.6710000000000003,1.5082,1.0
27-May-1994,0.733,4.73821,1799.02,1.736,1.3865,414.16499999999996,8.69545,841.86,6.4495,1.18398,31.37,104.55,806.6,0.29753,2.5875,0.5891,7.132999999999999,0.3845,22486.5,3.64,3.745,1.5372,3.64,7.7323,1.4069999999999998,25.21,5.91803,3.6710000000000003,1.5085,1.0
30-May-1994,0.7341,4.73821,1844.03,1.736,1.3855,414.16499999999996,8.69545,840.93,6.4445,1.18398,31.37,104.4,806.6,0.29753,2.5789999999999997,0.5888,7.1275,0.3845,22486.5,3.64,3.745,1.5345,3.64,7.7322,1.402,25.2,5.91871,3.6710000000000003,1.50935,1.0
31-May-1994,0.7361,4.73821,1843.85,1.736,1.3847,412.43,8.7,841.12,6.435,1.18398,31.37,104.47,806.1,0.29753,2.5789999999999997,0.5927,7.117999999999999,0.3845,22555.0,3.64,3.745,1.5327,3.64,7.7791,1.399,25.2,5.91723,3.6710000000000003,1.5102,1.0
1-Jun-1994,0.7390000000000001,4.73821,1875.25,1.736,1.3857,411.015,8.689499999999999,841.93,6.4725,1.18398,31.37,104.75,806.1,0.29763,2.5825,0.594,7.145,0.3845,22502.5,3.64,3.745,1.5330000000000001,3.64,7.822699999999999,1.4005,25.21,5.91094,3.6710000000000003,1.5138,1.0
2-Jun-1994,0.7381,4.73821,1891.675,1.736,1.3848,411.015,8.689499999999999,841.685,6.468,1.18398,31.38,104.44,806.5,0.29763,2.5763,0.5935,7.138999999999999,0.3845,22502.5,3.64,3.745,1.5314,3.63,7.8663,1.4007,25.2,5.912115,3.6710000000000003,1.5154,1.0
3-Jun-1994,0.7368,4.73821,1908.1,1.736,1.3828,411.015,8.689499999999999,841.44,6.515,1.18398,31.37,104.95,806.4,0.297865,2.589,0.5932,7.1955,0.3845,22502.5,3.64,3.745,1.5358,3.63,7.8961,1.41,25.22,5.91329,3.6710000000000003,1.5057,1.0
6-Jun-1994,0.7375,4.73821,1941.51,1.736,1.3742,411.015,8.689499999999999,840.905,6.55,1.18398,31.37,105.33,806.3,0.2981,2.5887,0.5923499999999999,7.247000000000001,0.3845,22502.5,3.64,3.745,1.5378,3.62,7.9196,1.4175,25.25,5.9199,3.6710000000000003,1.5074,1.0
7-Jun-1994,0.7343,4.73821,1975.49,1.736,1.3706,411.015,8.689499999999999,840.37,6.541,1.18398,31.37,105.2,806.3,0.2981,2.59225,0.5915,7.2379999999999995,0.3845,22502.5,3.64,3.745,1.5319999999999998,3.62,7.9316,1.416,25.25,5.912780000000001,3.6710000000000003,1.5048,1.0
8-Jun-1994,0.7345,4.73821,2010.07,1.736,1.3753,411.015,8.689499999999999,839.56,6.5195,1.18398,31.37,104.33,806.4,0.29780999999999996,2.5980000000000003,0.5906,7.2155,0.3845,22502.5,3.64,3.745,1.5326,3.62,7.93,1.4112,25.22,5.91501,3.6710000000000003,1.5097,1.0
9-Jun-1994,0.7346,4.73821,2045.69,1.736,1.3739,411.015,8.689499999999999,838.03,6.521,1.18398,31.37,104.12,806.3,0.29780999999999996,2.5905,0.5891,7.233,0.3845,22502.5,3.64,3.745,1.5335,3.62,7.9256,1.4135,25.21,5.9038,3.6710000000000003,1.5077,1.0
10-Jun-1994,0.7344,4.73821,2081.97,1.736,1.3745,411.015,8.689499999999999,834.96,6.513,1.18398,31.37,104.1,806.3,0.297705,2.596,0.5893,7.228,0.3845,22502.5,3.64,3.745,1.5347,3.62,7.9147,1.4107,25.21,5.90833,3.6710000000000003,1.5052,1.0
13-Jun-1994,0.7346,4.73821,2119.18,1.736,1.3808,411.015,8.689499999999999,834.075,6.4735,1.18398,31.37,103.66,806.3,0.2976,2.5938,0.59,7.181,0.3845,22502.5,3.64,3.745,1.5321,3.62,7.903,1.4005,25.19,5.89619,3.6710000000000003,1.5137,1.0
14-Jun-1994,0.7348,4.73821,2157.17,1.736,1.3854,411.015,8.689499999999999,833.19,6.4345,1.18398,31.37,103.1,806.7,0.29739,2.592,0.5897,7.1325,0.3845,22502.5,3.64,3.745,1.5313,3.62,7.9102,1.3845,25.16,5.90838,3.6710000000000003,1.5202,1.0
15-Jun-1994,0.7304,4.73821,2195.97,1.736,1.3889,411.015,8.689499999999999,833.16,6.4245,1.18398,31.37,103.0,807.0,0.29719,2.595,0.5871,7.127000000000001,0.3845,22502.5,3.64,3.745,1.5322,3.62,7.8979,1.3825,25.16,5.89232,3.6710000000000003,1.5207,1.0
16-Jun-1994,0.7268,4.73821,2236.1899999999996,1.736,1.3921,411.015,8.689499999999999,833.35,6.385,1.18398,31.37,102.95,806.8,0.29701,2.597,0.5875,7.082000000000001,0.3845,22502.5,3.64,3.745,1.5323,3.63,7.8875,1.3695,25.14,5.89295,3.6710000000000003,1.5216,1.0
17-Jun-1994,0.7324,4.73821,2276.41,1.736,1.392,411.015,8.689499999999999,831.28,6.415,1.18398,31.37,103.35,806.3,0.29675,2.5945,0.5902,7.1175,0.3845,22502.5,3.64,3.745,1.5327,3.65,7.8804,1.3775,25.16,5.89611,3.6710000000000003,1.5173,1.0
20-Jun-1994,0.7402,4.73821,2318.11,1.736,1.3939,411.015,8.689499999999999,826.61,6.3245,1.18398,31.37,102.65,806.8,0.29649000000000003,2.594,0.5942,7.0025,0.3845,22502.5,3.64,3.745,1.5294,3.64,7.7843,1.348,25.12,5.909985,3.6710000000000003,1.5373,1.0
21-Jun-1994,0.7397,4.73821,2361.87,1.736,1.3898,411.015,8.689499999999999,828.94,6.284,1.18398,31.37,102.05,808.5,0.29625,2.5935,0.5938,6.9585,0.3845,22502.5,3.64,3.745,1.5281,3.66,7.7144,1.3530000000000002,25.09,5.9238599999999995,3.6710000000000003,1.538,1.0
22-Jun-1994,0.7445,4.73821,2405.63,1.736,1.3846,411.015,8.689499999999999,826.9,6.277,1.18398,31.37,101.15,808.9,0.29625,2.5905,0.5938,6.9525,0.3845,22502.5,3.64,3.745,1.5277,3.65,7.6843,1.3462,25.05,5.89135,3.6710000000000003,1.5366,1.0
23-Jun-1994,0.7331,4.73821,2452.2,1.736,1.385,411.015,8.689499999999999,824.76,6.306,1.18398,31.37,101.45,801.0,0.29625,2.5860000000000003,0.5921,6.9875,0.3845,22502.5,3.64,3.745,1.5285,3.61,7.6975,1.3538,25.09,5.87315,3.6710000000000003,1.5308,1.0
24-Jun-1994,0.7313,4.73821,2498.77,1.736,1.3895,411.015,8.689499999999999,822.87,6.2575,1.18398,31.37,101.1,806.2,0.29589,2.5875,0.59,6.9325,0.3845,22502.5,3.64,3.745,1.5272,3.62,7.65815,1.337,25.07,5.86101,3.6710000000000003,1.5464,1.0
27-Jun-1994,0.721,4.73821,2546.88,1.736,1.3871,411.015,8.689499999999999,821.0,6.207000000000001,1.18398,31.37,100.0,806.4,0.29553,2.589,0.588,6.88,0.3845,22502.5,3.64,3.745,1.5243,3.61,7.6188,1.3245,25.03,5.86493,3.6710000000000003,1.5568,1.0
28-Jun-1994,0.7248,4.73821,2596.28,1.736,1.3862,411.015,8.689499999999999,820.13,6.2235,1.18398,31.37,100.0,807.2,0.29565,2.5993,0.5927,6.9045,0.3845,22502.5,3.64,3.745,1.525,3.64,7.6165,1.3358,25.03,5.88225,3.6710000000000003,1.5454,1.0
29-Jun-1994,0.7221,4.73821,2646.98,1.736,1.3838,411.015,8.689499999999999,818.73,6.1979999999999995,1.18398,31.37,99.2,806.4,0.29565,2.5998,0.5925,6.8755,0.3845,22502.5,3.64,3.745,1.5237,3.64,7.5932,1.3319999999999999,25.0,5.8660000000000005,3.6710000000000003,1.5488,1.0
30-Jun-1994,0.7291,4.73821,2698.0,1.736,1.3823,409.6,8.679,819.64,6.27,1.18398,31.37,99.05,805.5,0.29533000000000004,2.6027,0.5943,6.9635,0.3845,22450.0,3.64,3.745,1.524,3.65,7.69,1.3445,24.99,5.8604,3.6710000000000003,1.5402,1.0
1-Jul-1994,0.7298,4.73821,2612.5,1.736,1.3856000000000002,410.795,8.679,818.05,6.2945,1.18398,31.37,97.9,805.1,0.29548,2.6039999999999996,0.5974,7.0045,0.3845,22597.5,3.64,3.745,1.5235,3.65,7.9462,1.3435,24.99,5.871,3.6710000000000003,1.5332,1.0
4-Jul-1994,0.7298,4.73821,0.9,1.736,1.3856000000000002,410.795,8.679,818.25,6.2675,1.18398,31.37,98.5,805.1,0.29563,2.605,0.597,6.9745,0.3845,22597.5,3.64,3.745,1.5235,3.66,7.8708,1.3405,24.99,5.8566,3.6710000000000003,1.5385,1.0
5-Jul-1994,0.7305,4.73821,0.935,1.736,1.3889,410.795,8.679,818.25,6.2410000000000005,1.18398,31.37,99.3,806.3,0.29594000000000004,2.6048,0.5963,6.949,0.3845,22597.5,3.64,3.745,1.5228,3.66,7.8244,1.3345,25.01,5.8542,3.6710000000000003,1.5430000000000001,1.0
6-Jul-1994,0.7241,4.73821,0.927,1.736,1.3845,410.795,8.679,818.45,6.191,1.18398,31.37,98.75,806.5,0.29551,2.6039999999999996,0.594,6.903,0.3845,22597.5,3.64,3.745,1.5211,3.66,7.8458,1.3235,24.99,5.8431,3.6710000000000003,1.5438,1.0
7-Jul-1994,0.7317,4.73821,0.91,1.736,1.3883,410.795,8.679,820.42,6.205,1.18398,31.37,99.0,805.7,0.29572,2.5995,0.5992,6.9215,0.3845,22597.5,3.64,3.745,1.5205,3.67,7.8660000000000005,1.33,25.0,5.8489,3.6710000000000003,1.5415,1.0
8-Jul-1994,0.7276,4.73821,0.905,1.736,1.39,410.795,8.679,820.24,6.1875,1.18398,31.37,98.45,805.9,0.29542,2.5975,0.6006,6.9055,0.3845,22597.5,3.64,3.745,1.5208,3.68,7.8242,1.3235,24.98,5.851,3.6710000000000003,1.5417,1.0
11-Jul-1994,0.732,4.73821,0.915,1.736,1.3907,410.795,8.679,822.34,6.1125,1.18398,31.37,98.3,805.6,0.29512,2.5955,0.6045,6.8195,0.3845,22597.5,3.64,3.745,1.5182,3.65,7.6845,1.305,24.95,5.8714,3.6710000000000003,1.5592,1.0
12-Jul-1994,0.7364,4.73821,0.92,1.736,1.3836,410.795,8.679,822.14,6.007999999999999,1.18398,31.37,97.3,805.8,0.29475999999999997,2.5863,0.6055,6.7035,0.3845,22597.5,3.64,3.745,1.5107,3.64,7.5448,1.291,24.9,5.8683,3.6710000000000003,1.5707,1.0
13-Jul-1994,0.7365,4.73821,0.915,1.736,1.3813,410.795,8.679,823.12,6.0235,1.18398,31.37,97.4,806.1,0.29505,2.5879,0.6054,6.723,0.3845,22597.5,3.64,3.745,1.5112,3.65,7.5373,1.2935,24.9,5.8912,3.6710000000000003,1.569,1.0
14-Jul-1994,0.7340000000000001,4.73821,0.915,1.736,1.3817,410.795,8.679,822.79,6.0605,1.18398,31.37,98.25,805.9,0.29571,2.5896,0.5987,6.7545,0.3845,22597.5,3.64,3.745,1.5119,3.66,7.6447,1.304,24.94,5.872000000000001,3.6710000000000003,1.5628,1.0
15-Jul-1994,0.7365,4.73821,0.92,1.736,1.3780000000000001,410.795,8.679,822.28,6.104,1.18398,31.37,98.25,806.4,0.29571,2.5915,0.5994,6.8020000000000005,0.3845,22597.5,3.64,3.745,1.5145,3.66,7.7592,1.3113,24.96,5.8711,3.6710000000000003,1.5572,1.0
18-Jul-1994,0.7331,4.73821,0.93,1.736,1.3776,410.795,8.679,821.04,6.064,1.18398,31.37,98.15,807.0,0.29571,2.5927,0.5985,6.7525,0.3845,22597.5,3.64,3.745,1.51,3.66,7.6835,1.3019999999999998,24.95,5.9055,3.6710000000000003,1.5630000000000002,1.0
19-Jul-1994,0.7316,4.73821,0.93,1.736,1.3797,410.795,8.679,818.44,6.0965,1.18398,31.37,98.45,807.3,0.29605,2.5945,0.5973,6.7895,0.3845,22597.5,3.64,3.745,1.5103,3.67,7.7109,1.3095,24.96,5.886,3.6710000000000003,1.5619999999999998,1.0
20-Jul-1994,0.7366,4.73821,0.93,1.736,1.3813,410.795,8.679,817.965,6.175,1.18398,31.37,99.2,806.0,0.29685,2.5948,0.6013,6.872999999999999,0.3845,22597.5,3.64,3.745,1.5113,3.68,7.787000000000001,1.3335,24.99,5.8932,3.6710000000000003,1.5435,1.0
21-Jul-1994,0.7366,4.73821,0.9279999999999999,1.736,1.3783,410.795,8.679,817.49,6.131,1.18398,31.37,98.65,805.3,0.29686,2.5893,0.6036,6.816,0.3845,22597.5,3.64,3.745,1.5095,3.67,7.8193,1.3167,24.98,5.8893,3.6710000000000003,1.548,1.0
22-Jul-1994,0.7381,4.73821,0.93,1.736,1.3778,410.795,8.679,817.18,6.25,1.18398,31.37,99.15,805.1,0.297395,2.5915,0.6033,6.9505,0.3845,22597.5,3.64,3.745,1.5118,3.7,7.8193,1.3482,25.02,5.8853,3.6710000000000003,1.5247,1.0
25-Jul-1994,0.7386999999999999,4.73821,0.934,1.736,1.3784,410.795,8.679,816.68,6.2425,1.18398,31.37,98.5,803.9,0.29793000000000003,2.5887,0.604,6.93,0.3845,22597.5,3.64,3.745,1.5095,3.7,7.8516,1.3485,25.009999999999998,5.8799,3.6710000000000003,1.5335,1.0
26-Jul-1994,0.7386999999999999,4.73821,0.934,1.736,1.3808,410.795,8.679,816.34,6.2555,1.18398,31.37,98.7,802.6,0.29793000000000003,2.5915,0.6045,6.941,0.3845,22597.5,3.64,3.745,1.5095,3.68,7.8137,1.3528,25.0,5.9115,3.6710000000000003,1.5238,1.0
27-Jul-1994,0.7386999999999999,4.73821,0.932,1.736,1.3794,410.795,8.679,815.75,6.212000000000001,1.18398,31.37,98.05,802.6,0.29774,2.5908,0.6034,6.8925,0.3845,22597.5,3.64,3.745,1.5101,3.67,7.7982,1.339,24.98,5.8878,3.6710000000000003,1.5297,1.0
28-Jul-1994,0.7386999999999999,4.73821,0.934,1.736,1.3805,410.795,8.679,815.8,6.1825,1.18398,31.37,98.45,802.4,0.29774,2.5925,0.6005,6.858,0.3845,22597.5,3.64,3.745,1.5096,3.68,7.7982,1.331,24.98,5.8918,3.6710000000000003,1.5337,1.0
29-Jul-1994,0.7393,4.73821,0.938,1.736,1.3832,411.99,8.679,815.62,6.2595,1.18398,31.38,99.75,802.3,0.297725,2.5947,0.6015,6.945,0.3845,22745.0,3.64,3.745,1.5132,3.67,7.7827,1.3535,25.03,5.8882,3.6710000000000003,1.5263,1.0
1-Aug-1994,0.7379,4.73821,0.938,1.736,1.38615,407.555,8.679,815.62,6.19,1.18398,31.37,98.75,802.6,0.29771,2.5932,0.6032,6.864,0.3845,22864.65,3.64,3.745,1.5075,3.65,7.723,1.34325,24.98,5.8863,3.6710000000000003,1.5436,1.0
2-Aug-1994,0.7377,4.73821,0.93,1.736,1.3891,407.555,8.679,815.89,6.2185,1.18398,31.37,99.5,802.8,0.29786999999999997,2.5908,0.604,6.898,0.3845,22864.65,3.64,3.745,1.5074,3.65,7.7604,1.3330000000000002,25.01,5.8844,3.6710000000000003,1.541,1.0
3-Aug-1994,0.74,4.73821,0.9179999999999999,1.736,1.3881,407.555,8.679,814.53,6.235,1.18398,31.37,100.3,802.6,0.29817,2.585,0.6012,6.9255,0.3845,22864.65,3.64,3.745,1.5073,3.63,7.7365,1.3405,25.05,5.8953,3.6710000000000003,1.535,1.0
4-Aug-1994,0.74,4.73821,0.9079999999999999,1.736,1.3866,407.555,8.679,812.69,6.19,1.18398,31.37,100.05,802.7,0.29795,2.573,0.6002,6.877000000000001,0.3845,22864.65,3.64,3.745,1.5075,3.62,7.7633,1.3305,25.04,5.8827,3.6710000000000003,1.5412,1.0
5-Aug-1994,0.74,4.73821,0.9079999999999999,1.736,1.3877,407.555,8.679,812.57,6.255,1.18398,31.37,100.58,802.6,0.298,2.5728,0.6045,6.945,0.3845,22864.65,3.64,3.745,1.5086,3.62,7.7901,1.3415,25.06,5.8635,3.6710000000000003,1.5365,1.0
8-Aug-1994,0.7423,4.73821,0.91,1.736,1.3797,407.555,8.679,811.91,6.2175,1.18398,31.37,100.4,802.7,0.29805,2.5745,0.6047,6.9075,0.3845,22864.65,3.64,3.745,1.5066,3.61,7.7318,1.335,25.05,5.87,3.6710000000000003,1.5421,1.0
9-Aug-1994,0.7419,4.73821,0.904,1.736,1.3744,407.555,8.679,812.39,6.2475,1.18398,31.37,101.4,803.7,0.29836999999999997,2.5815,0.6021,6.928999999999999,0.3845,22864.65,3.64,3.745,1.50645,3.61,7.7886,1.337,25.09,5.8835,3.6710000000000003,1.5365,1.0
10-Aug-1994,0.7412,4.73821,0.889,1.736,1.3748,407.555,8.679,813.64,6.226,1.18398,31.37,101.2,804.8,0.29836999999999997,2.5789999999999997,0.6006,6.9065,0.3845,22864.65,3.64,3.745,1.5063,3.61,7.7874,1.3271,25.08,5.877000000000001,3.6710000000000003,1.538,1.0
11-Aug-1994,0.7483,4.73821,0.89,1.736,1.3777,407.555,8.679,815.4,6.2535,1.18398,31.37,101.3,804.6,0.29836999999999997,2.5645,0.6011,6.9325,0.3845,22864.65,3.64,3.745,1.5058,3.61,7.811,1.3365,25.09,5.9035,3.6710000000000003,1.5375,1.0
12-Aug-1994,0.7443,4.73821,0.892,1.736,1.3816,407.555,8.679,815.84,6.162999999999999,1.18398,31.38,100.25,804.3,0.29798499999999994,2.5563,0.6012,6.8315,0.3845,22864.65,3.64,3.745,1.5058,3.59,7.7939,1.3043,25.060000000000002,5.8915,3.6710000000000003,1.5478,1.0
15-Aug-1994,0.7436,4.73821,0.904,1.736,1.3799,407.555,8.679,815.3900000000001,6.157,1.18398,31.375,100.15,805.05,0.2976,2.5613,0.6043,6.8345,0.3845,22864.65,3.64,3.745,1.5068,3.58,7.7751,1.305,25.03,5.9022,3.6710000000000003,1.544,1.0
16-Aug-1994,0.7408,4.73821,0.899,1.736,1.3794,407.555,8.679,814.94,6.1815,1.18398,31.37,100.17,805.8,0.2977,2.5575,0.6006,6.851,0.3845,22864.65,3.64,3.745,1.5066,3.58,7.7939,1.3065,25.03,5.8979,3.6710000000000003,1.5392,1.0
17-Aug-1994,0.7427,4.73821,0.894,1.736,1.3766,407.555,8.679,814.4,6.189,1.18398,31.37,100.8,806.1,0.29799000000000003,2.5616,0.6005,6.8605,0.3845,22864.65,3.64,3.745,1.5071,3.59,7.8807,1.311,25.05,5.8621,3.6710000000000003,1.5375,1.0
18-Aug-1994,0.74,4.73821,0.899,1.736,1.379,407.555,8.679,813.93,6.1705,1.18398,31.37,99.85,804.7,0.29757,2.5565,0.5988,6.836,0.3845,22864.65,3.64,3.745,1.5057,3.58,7.8839,1.3025,25.02,5.897,3.6710000000000003,1.5430000000000001,1.0
19-Aug-1994,0.7404,4.73821,0.895,1.736,1.3753,407.555,8.679,813.88,6.1105,1.18398,31.37,98.7,803.7,0.29733,2.5540000000000003,0.601,6.78,0.3845,22864.65,3.64,3.745,1.5032,3.57,7.7284,1.2905,24.98,5.8859,3.6710000000000003,1.5492,1.0
22-Aug-1994,0.7384,4.73821,0.892,1.736,1.3754,407.555,8.679,813.76,6.075,1.18398,31.37,98.35,804.3,0.29709,2.5495,0.5995,6.752000000000001,0.3845,22864.65,3.64,3.745,1.5015,3.58,7.5827,1.2938,24.97,5.8921,3.6710000000000003,1.547,1.0
23-Aug-1994,0.7354,4.73821,0.885,1.736,1.3772,407.555,8.679,815.2,6.0685,1.18398,31.37,98.15,804.0,0.29684,2.5498,0.5996,6.7465,0.3845,22864.65,3.64,3.745,1.5009,3.58,7.58,1.2915,24.94,5.9231,3.6710000000000003,1.554,1.0
24-Aug-1994,0.7398,4.73821,0.885,1.736,1.3743,407.555,8.679,816.58,6.1235,1.18398,31.37,97.7,803.6,0.29684,2.5505,0.6018,6.792000000000001,0.3845,22864.65,3.64,3.745,1.5006,3.58,7.6711,1.3,24.94,5.8805,3.6710000000000003,1.5527,1.0
25-Aug-1994,0.7418,4.73821,0.882,1.736,1.3723,407.555,8.679,816.77,6.14,1.18398,31.37,99.2,802.5,0.29767,2.55,0.6023,6.803999999999999,0.3845,22864.65,3.64,3.745,1.5008,3.58,7.6587,1.306,24.99,5.8998,3.6710000000000003,1.5495,1.0
26-Aug-1994,0.7423,4.73821,0.8859999999999999,1.736,1.3698,407.555,8.679,817.4,6.1255,1.18398,31.37,99.75,802.2,0.297985,2.5469999999999997,0.6015,6.7860000000000005,0.3845,22864.65,3.64,3.745,1.4996,3.58,7.6173,1.3025,25.0,5.8949,3.6710000000000003,1.554,1.0
29-Aug-1994,0.7425,4.73821,0.8859999999999999,1.736,1.369,407.555,8.679,816.29,6.2305,1.18398,31.37,100.4,802.1,0.2983,2.5515,0.603,6.9055,0.3845,22864.65,3.64,3.745,1.5007,3.59,7.7242,1.3325,25.05,5.8851,3.6710000000000003,1.54425,1.0
30-Aug-1994,0.7428,4.73821,0.894,1.736,1.3672,407.555,8.679,816.18,6.261,1.18398,31.38,100.0,801.6,0.2983,2.553,0.6024,6.9385,0.3845,22864.65,3.64,3.745,1.5002,3.59,7.7494,1.335,25.04,5.7286,3.6710000000000003,1.5345,1.0
31-Aug-1994,0.7425,4.73821,0.885,1.736,1.3711,407.555,8.679,816.3,6.24,1.18398,31.37,99.55,801.1,0.29817,2.5514,0.602,6.931,0.3845,22984.3,3.64,3.745,1.4998,3.59,7.7484,1.3330000000000002,25.02,5.5721,3.6710000000000003,1.534,1.0
1-Sep-1994,0.7422,4.73821,0.887,1.736,1.368,407.555,8.679,816.08,6.237,1.18398,31.37,100.15,800.5,0.29833000000000004,2.559,0.6025,6.9255,0.3845,23100.15,3.64,3.745,1.4998,3.59,7.7319,1.329,25.05,5.8714,3.6710000000000003,1.5365,1.0
2-Sep-1994,0.7426,4.73821,0.883,1.736,1.3664,407.555,8.679,817.64,6.2165,1.18398,31.37,99.7,800.5,0.29802,2.5535,0.6042,6.907,0.3845,23100.15,3.64,3.745,1.4997,3.58,7.7035,1.3259999999999998,25.03,5.9007,3.6710000000000003,1.5424,1.0
